parent_seed,run_id,method,rmse,data_only_rmse,physics_regret,positive_physics_regret
1042,pca_progressive_test_02,all_on,0.16060784067658565,0.1612604290610002,-0.0006525883844145375,0.0
1042,pca_progressive_test_02,anti_oracle,0.22158725048278743,0.1612604290610002,0.06032682142178725,0.06032682142178725
1042,pca_progressive_test_02,data_only,0.1612604290610002,0.1612604290610002,0.0,0.0
1042,pca_progressive_test_02,inverse_residual,0.1652610168471402,0.1612604290610002,0.004000587786140014,0.004000587786140014
1042,pca_progressive_test_02,oracle,0.13920990416199958,0.1612604290610002,-0.022050524899000612,0.0
1042,pca_progressive_test_02,priorcred,0.15893639799604778,0.1612604290610002,-0.0023240310649524087,0.0
1042,pca_progressive_test_02,random_credibility,0.16347107704213437,0.1612604290610002,0.002210647981134184,0.002210647981134184
1042,pca_progressive_test_02,validation_selected_scalar,0.1612604290610002,0.1612604290610002,0.0,0.0
1042,pca_progressive_test_03,all_off,0.11228170393914802,0.11228170393914802,0.0,0.0
1042,pca_progressive_test_03,all_on,0.11330807224373086,0.11228170393914802,0.0010263683045828448,0.0010263683045828448
1042,pca_progressive_test_03,anti_oracle,0.1344878848966958,0.11228170393914802,0.022206180957547783,0.022206180957547783
1042,pca_progressive_test_03,data_only,0.11228170393914802,0.11228170393914802,0.0,0.0
1042,pca_progressive_test_03,inverse_residual,0.11468381130011084,0.11228170393914802,0.0024021073609628157,0.0024021073609628157
1042,pca_progressive_test_03,oracle,0.10286352871379564,0.11228170393914802,-0.009418175225352377,0.0
1042,pca_progressive_test_03,priorcred,0.11260653267000457,0.11228170393914802,0.00032482873085655506,0.00032482873085655506
1042,pca_progressive_test_03,random_credibility,0.11383556534500408,0.11228170393914802,0.0015538614058560607,0.0015538614058560607
1042,pca_progressive_test_03,validation_selected_scalar,0.11228170393914802,0.11228170393914802,0.0,0.0
1042,pca_progressive_test_04,all_off,0.2108222458422203,0.2108222458422203,0.0,0.0
1042,pca_progressive_test_04,all_on,0.20118831289536085,0.2108222458422203,-0.009633932946859464,0.0
1042,pca_progressive_test_04,anti_oracle,0.2512178262637125,0.2108222458422203,0.04039558042149216,0.04039558042149216
1042,pca_progressive_test_04,data_only,0.2108222458422203,0.2108222458422203,0.0,0.0
1042,pca_progressive_test_04,inverse_residual,0.20476452181966043,0.2108222458422203,-0.006057724022559885,0.0
1042,pca_progressive_test_04,oracle,0.19084458015521172,0.2108222458422203,-0.019977665687008594,0.0
1042,pca_progressive_test_04,priorcred,0.1997497640180054,0.2108222458422203,-0.011072481824214914,0.0
1042,pca_progressive_test_04,random_credibility,0.20089361191031563,0.2108222458422203,-0.009928633931904685,0.0
1042,pca_progressive_test_04,validation_selected_scalar,0.2108222458422203,0.2108222458422203,0.0,0.0
1042,pca_step_test_01,all_off,0.16236150077803124,0.16236150077803124,0.0,0.0
1042,pca_step_test_01,all_on,0.15117087407820992,0.16236150077803124,-0.011190626699821321,0.0
1042,pca_step_test_01,anti_oracle,0.22415394911134706,0.16236150077803124,0.06179244833331582,0.06179244833331582
1042,pca_step_test_01,data_only,0.16236150077803124,0.16236150077803124,0.0,0.0
1042,pca_step_test_01,inverse_residual,0.15323895957332043,0.16236150077803124,-0.009122541204710816,0.0
1042,pca_step_test_01,oracle,0.13808274614015004,0.16236150077803124,-0.024278754637881206,0.0
1042,pca_step_test_01,priorcred,0.1382613553265648,0.16236150077803124,-0.024100145451466437,0.0
1042,pca_step_test_01,random_credibility,0.1530275032333922,0.16236150077803124,-0.009333997544639039,0.0
1042,pca_step_test_01,validation_selected_scalar,0.16236150077803124,0.16236150077803124,0.0,0.0
1042,pca_step_test_02,all_off,0.2576567822145783,0.2576567822145783,0.0,0.0
1042,pca_step_test_02,all_on,0.25023943206385074,0.2576567822145783,-0.007417350150727531,0.0
1042,pca_step_test_02,anti_oracle,0.3103634235663481,0.2576567822145783,0.052706641351769834,0.052706641351769834
1042,pca_step_test_02,data_only,0.2576567822145783,0.2576567822145783,0.0,0.0
1042,pca_step_test_02,inverse_residual,0.25582556860739825,0.2576567822145783,-0.0018312136071800267,0.0
1042,pca_step_test_02,oracle,0.2250424052038412,0.2576567822145783,-0.03261437701073708,0.0
1042,pca_step_test_02,priorcred,0.24688256044754037,0.2576567822145783,-0.010774221767037906,0.0
1042,pca_step_test_02,random_credibility,0.2516419497029369,0.2576567822145783,-0.006014832511641366,0.0
1042,pca_step_test_02,validation_selected_scalar,0.2576567822145783,0.2576567822145783,0.0,0.0
1042,pca_step_test_03,all_off,0.20844850734155707,0.20844850734155707,0.0,0.0
1042,pca_step_test_03,all_on,0.19881036758282675,0.20844850734155707,-0.009638139758730319,0.0
1042,pca_step_test_03,anti_oracle,0.2376804027411564,0.20844850734155707,0.029231895399599334,0.029231895399599334
1042,pca_step_test_03,data_only,0.20844850734155707,0.20844850734155707,0.0,0.0
1042,pca_step_test_03,inverse_residual,0.1989496153035501,0.20844850734155707,-0.009498892038006967,0.0
