parent_seed,run_id,true_family,condition_id,data_only_rmse,controlled_rmse,control_regret,positive_control_regret,harmful_control,coverage,model,outer_fold,threshold,calibration_feasible
4042,pca_linear_validation_03,linear_increasing,validation_l5800_ls180_s57_n13,0.09581927379664393,0.09581927379664393,0.0,0.0,0,0.0,logistic_safe,3,0.24455521956523157,True
4042,pca_progressive_train_02,progressively_increasing,train_l3800_ls120_s48_n10,0.2603850704709458,0.2586561710265656,-0.0017288994443802053,0.0,0,0.14520547945205478,logistic_safe,3,0.24455521956523157,True
4042,pca_progressive_train_10,progressively_increasing,train_l5400_ls200_s48_n14,0.10565555820377875,0.10565555820377875,0.0,0.0,0,0.0,logistic_safe,3,0.24455521956523157,True
4042,pca_progressive_train_11,progressively_increasing,train_l5400_ls80_s54_n10,0.13692010175988079,0.11040863932488122,-0.026511462434999564,0.0,0,0.6164383561643836,logistic_safe,3,0.24455521956523157,True
4042,pca_progressive_train_12,progressively_increasing,train_l5400_ls120_s60_n6,0.08856695717479057,0.08856695717479057,0.0,0.0,0,0.0,logistic_safe,3,0.24455521956523157,True
4042,pca_step_train_01,step_like,train_l3800_ls80_s42_n6,0.17425832603056873,0.1761341230781259,0.001875797047557165,0.001875797047557165,0,0.1492063492063492,logistic_safe,3,0.24455521956523157,True
4042,pca_step_train_05,step_like,train_l4600_ls120_s42_n14,0.370241049343045,0.3695826077631458,-0.0006584415798992493,0.0,0,0.03333333333333333,logistic_safe,3,0.24455521956523157,True
4042,pca_step_train_08,step_like,train_l4600_ls80_s60_n10,0.38954287220839817,0.3861926663772936,-0.003350205831104569,0.0,0,0.05555555555555555,logistic_safe,3,0.24455521956523157,True
4042,pca_step_validation_02,step_like,validation_l5000_ls140_s51_n11,0.28193491238754775,0.26856443325033286,-0.013370479137214897,0.0,0,0.3469387755102041,logistic_safe,3,0.24455521956523157,True
4042,pca_gamma_train_13,gamma,train_l6200_ls200_s42_n10,0.11799322952367147,0.11819998019625834,0.00020675067258686675,0.00020675067258686675,0,0.047619047619047616,logistic_safe,4,0.25995201043240135,True
4042,pca_gamma_train_14,gamma,train_l6200_ls80_s48_n6,0.17170353960912912,0.17170353960912912,0.0,0.0,0,0.0,logistic_safe,4,0.25995201043240135,True
4042,pca_gamma_validation_01,gamma,validation_l4200_ls100_s45_n7,0.16819332162299153,0.16563538097793679,-0.0025579406450547404,0.0,0,0.06666666666666667,logistic_safe,4,0.25995201043240135,True
4042,pca_gamma_validation_03,gamma,validation_l5800_ls180_s57_n13,0.14224560336867312,0.14535860073434073,0.0031129973656676135,0.0031129973656676135,0,0.6809815950920245,logistic_safe,4,0.25995201043240135,True
4042,pca_linear_train_01,linear_increasing,train_l3800_ls80_s42_n6,0.35553532568147517,0.35553532568147517,0.0,0.0,0,0.0,logistic_safe,4,0.25995201043240135,True
4042,pca_linear_train_11,linear_increasing,train_l5400_ls80_s54_n10,0.1341884012314994,0.13403180545966528,-0.000156595771834106,0.0,0,0.05405405405405406,logistic_safe,4,0.25995201043240135,True
